Row ID,APPLY,PARED,PUBLIC,GPA,FittedMean: cat=1,FittedMean: cat=2,FittedMean: cat=3,FittedProb: cat=1,FittedProb: cat=2,FittedProb: cat=3,ResponseResidual: cat=1,ResponseResidual: cat=2,ResponseResidual: cat=3,PearsonResidual: cat=1,PearsonResidual: cat=2,PearsonResidual: cat=3,StdPearsonResidual: cat=1,StdPearsonResidual: cat=2,StdPearsonResidual: cat=3,DevianceResiduals,StdDevianceResiduals,Leverage
107,2,0,1,2.559999943,0.665008968,0.276639198,0.058351834,0.665008968,0.276639198,0.058351834,-0.665008968,0.723360802,-0.058351834,-1.408955124,1.617039493,-0.248933257,-1.434481731,1.646336049,-0.253443281,1.603147626,1.632192497,0.035273345
108,2,1,0,3.119999886,0.317460432,0.473376373,0.209163195,0.317460432,0.473376373,0.209163195,-0.317460432,0.526623627,-0.209163195,-0.68199452,1.054743557,-0.514279481,-0.692291326,1.070668156,-0.522044112,1.222999994,1.241464942,0.029525809
109,2,1,0,2.650000095,0.383181298,0.45152793,0.165290772,0.383181298,0.45152793,0.165290772,-0.383181298,0.54847207,-0.165290772,-0.788176325,1.102135391,-0.444996604,-0.801706246,1.121054768,-0.452635464,1.261045635,1.282692882,0.033468001
110,2,0,0,2.509999991,0.658766295,0.281330082,0.059903624,0.658766295,0.281330082,0.059903624,-0.658766295,0.718669918,-0.059903624,-1.389439766,1.598293919,-0.252429646,-1.398924858,1.609204766,-0.254152872,1.592624645,1.603496791,0.013514574
111,2,0,0,3.079999924,0.576110375,0.340889889,0.082999737,0.576110375,0.340889889,0.082999737,-0.576110375,0.659110111,-0.082999737,-1.165806451,1.390502991,-0.300852502,-1.172138206,1.398055123,-0.302486499,1.467103106,1.47507127,0.010774588
112,2,0,0,2.650000095,0.639131537,0.295922025,0.064946438,0.639131537,0.295922025,0.064946438,-0.639131537,0.704077975,-0.064946438,-1.330824107,1.542487788,-0.263547817,-1.338718185,1.551637395,-0.265111109,1.560550729,1.56980748,0.011758715
113,1,0,0,2.99000001,0.589583349,0.331538452,0.078878199,0.589583349,0.331538452,0.078878199,0.410416651,-0.331538452,-0.078878199,0.834333884,-0.704253052,-0.292630752,0.835719897,-0.705422971,-0.293116876,1.027948618,1.029656267,0.003314181
114,1,0,0,2.630000114,0.641966983,0.293830449,0.064202568,0.641966983,0.293830449,0.064202568,0.358033017,-0.293830449,-0.064202568,0.74680152,-0.645050782,-0.261930019,0.74860152,-0.646605535,-0.262561344,0.941507733,0.94377703,0.004803187
115,2,0,0,2.799999952,0.617567209,0.311646877,0.070785914,0.617567209,0.311646877,0.070785914,-0.617567209,0.688353123,-0.070785914,-1.270762974,1.486189723,-0.276004097,-1.277552073,1.494129747,-0.27747866,1.527013121,1.535171246,0.010600053
116,2,0,1,3.460000038,0.532834047,0.369811337,0.097354615,0.532834047,0.369811337,0.097354615,-0.532834047,0.630188663,-0.097354615,-1.067973292,1.305404731,-0.328412508,-1.086326384,1.327838075,-0.334056268,1.410505089,1.43474458,0.033503848
117,1,0,0,3.609999895,0.495120378,0.393420728,0.111458894,0.495120378,0.393420728,0.111458894,0.504879622,-0.393420728,-0.111458894,1.009807334,-0.805350321,-0.354175571,1.015223255,-0.809669674,-0.356075128,1.185710216,1.192069562,0.010640961
118,1,0,0,3.079999924,0.576110375,0.340889889,0.082999737,0.576110375,0.340889889,0.082999737,0.423889625,-0.340889889,-0.082999737,0.857775318,-0.719164221,-0.300852502,0.859313559,-0.720453891,-0.301392018,1.050196186,1.052079493,0.003576957
119,1,1,0,3.279999971,0.296507084,0.477566479,0.225926437,0.296507084,0.477566479,0.225926437,0.703492916,-0.477566479,-0.225926437,1.540324869,-0.956095777,-0.540247056,1.551052392,-0.962754463,-0.544009583,1.559284559,1.570144126,0.013784739
120,1,0,1,3.309999943,0.555739214,0.354726252,0.089534534,0.555739214,0.354726252,0.089534534,0.444260786,-0.354726252,-0.089534534,0.894094595,-0.741437703,-0.313590972,0.902788051,-0.748646846,-0.316640078,1.083933702,1.094473,0.019166401
121,1,0,0,2.569999933,0.650413327,0.287568359,0.062018315,0.650413327,0.287568359,0.062018315,0.349586673,-0.287568359,-0.062018315,0.733132915,-0.635329395,-0.257135951,0.735125489,-0.637056149,-0.257834817,0.927520599,0.930041496,0.005413696
122,2,0,0,3.390000105,0.528953782,0.372313813,0.098732405,0.528953782,0.372313813,0.098732405,-0.528953782,0.627686187,-0.098732405,-1.059685771,1.298424529,-0.330980935,-1.067774065,1.30833505,-0.333507223,1.405715616,1.416445061,0.015092442
123,1,0,0,2.259999991,0.692479673,0.255720649,0.051799678,0.692479673,0.255720649,0.051799678,0.307520327,-0.255720649,-0.051799678,0.666397561,-0.586158293,-0.233729474,0.669732209,-0.589091424,-0.234899054,0.857293876,0.861583766,0.00993336
124,1,0,0,2.420000076,0.671111899,0.272030238,0.056857863,0.671111899,0.272030238,0.056857863,0.328888101,-0.272030238,-0.056857863,0.700046053,-0.611296516,-0.245531204,0.702627457,-0.613550658,-0.246436595,0.893106256,0.896399565,0.007334362
125,1,0,0,2.599999905,0.646201577,0.2906968,0.063101623,0.646201577,0.2906968,0.063101623,0.353798423,-0.2906968,-0.063101623,0.739935629,-0.640183043,-0.259521906,0.741828441,-0.641820679,-0.260185783,0.934498567,0.936889085,0.005096587
126,2,1,1,3.440000057,0.288265444,0.478765386,0.23296917,0.288265444,0.478765386,0.23296917,-0.288265444,0.521234614,-0.23296917,-0.636410396,1.043410618,-0.551115742,-0.653072639,1.070728778,-0.565544834,1.213708862,1.245485702,0.050376282
127,2,0,0,2.980000019,0.591072471,0.33049555,0.078431979,0.591072471,0.33049555,0.078431979,-0.591072471,0.66950445,-0.078431979,-1.202256662,1.423291731,-0.291731208,-1.208518209,1.430704464,-0.293250591,1.48806054,1.4958106,0.01033551
128,2,1,0,3.089999914,0.321476438,0.472399539,0.206124023,0.321476438,0.472399539,0.206124023,-0.321476438,0.527600461,-0.206124023,-0.688322723,1.056812278,-0.509551372,-0.698689796,1.072729304,-0.517225906,1.224687854,1.243133314,0.029455592
129,1,0,1,3.339999914,0.551173945,0.357774228,0.091051827,0.551173945,0.357774228,0.091051827,0.448826055,-0.357774228,-0.091051827,0.902390866,-0.746381149,-0.316500771,0.911235061,-0.753696316,-0.319602747,1.091517137,1.10221493,0.019317245
130,1,0,0,2.839999914,0.611733594,0.315843235,0.072423172,0.611733594,0.315843235,0.072423172,0.388266406,-0.315843235,-0.072423172,0.796679685,-0.679450741,-0.279424077,0.798060541,-0.680628408,-0.279908393,0.991421601,0.993139997,0.003457537
131,1,0,0,2.809999943,0.616111905,0.312696101,0.071191994,0.616111905,0.312696101,0.071191994,0.383888095,-0.312696101,-0.071191994,0.789355286,-0.674507571,-0.276855148,0.790768262,-0.675714966,-0.277350729,0.984201877,0.985963636,0.003570487
132,1,0,0,2.789999962,0.619020407,0.310597619,0.070381975,0.619020407,0.310597619,0.070381975,0.380979593,-0.310597619,-0.070381975,0.784509801,-0.671216573,-0.275155663,0.78594977,-0.672448592,-0.275660712,0.979404962,0.98120266,0.003660919
133,1,0,0,2.400000095,0.673824303,0.269974628,0.056201069,0.673824303,0.269974628,0.056201069,0.326175697,-0.269974628,-0.056201069,0.695748797,-0.608124498,-0.244024002,0.698418391,-0.610457877,-0.244960325,0.888578505,0.891987989,0.007630075
134,1,0,0,3.019999981,0.585106222,0.33466296,0.080230819,0.585106222,0.33466296,0.080230819,0.414893778,-0.33466296,-0.080230819,0.842075638,-0.709223264,-0.295346062,0.843499042,-0.710422101,-0.295845301,1.035337503,1.037087588,0.003372151
135,2,0,0,2.650000095,0.639131537,0.295922025,0.064946438,0.639131537,0.295922025,0.064946438,-0.639131537,0.704077975,-0.064946438,-1.330824107,1.542487788,-0.263547817,-1.338718185,1.551637395,-0.265111109,1.560550729,1.56980748,0.011758715
136,2,0,0,2.549999952,0.653208226,0.28548599,0.061305784,0.653208226,0.28548599,0.061305784,-0.653208226,0.71451401,-0.061305784,-1.372433876,1.582023658,-0.255557513,-1.381408805,1.592369185,-0.257228712,1.583390237,1.593744701,0.012951669
137,2,1,0,3.119999886,0.317460432,0.473376373,0.209163195,0.317460432,0.473376373,0.209163195,-0.317460432,0.526623627,-0.209163195,-0.68199452,1.054743557,-0.514279481,-0.692291326,1.070668156,-0.522044112,1.222999994,1.241464942,0.029525809
138,1,0,0,2.980000019,0.591072471,0.33049555,0.078431979,0.591072471,0.33049555,0.078431979,0.408927529,-0.33049555,-0.078431979,0.831769148,-0.702596648,-0.291731208,0.83314555,-0.703759297,-0.292213961,1.02549173,1.027188702,0.003301379
139,3,1,0,3.609999895,0.255939212,0.480639479,0.263421309,0.255939212,0.480639479,0.263421309,-0.255939212,-0.480639479,0.736578691,-0.586494854,-0.962000401,1.672184232,-0.591449414,-0.970127137,1.686310422,1.633401723,1.647200288,0.016683788
140,1,0,0,2.980000019,0.591072471,0.33049555,0.078431979,0.591072471,0.33049555,0.078431979,0.408927529,-0.33049555,-0.078431979,0.831769148,-0.702596648,-0.291731208,0.83314555,-0.703759297,-0.292213961,1.02549173,1.027188702,0.003301379
141,1,0,0,3.190000057,0.559490377,0.352206992,0.088302631,0.559490377,0.352206992,0.088302631,0.440509623,-0.352206992,-0.088302631,0.887322286,-0.73736218,-0.311215681,0.889220444,-0.738939543,-0.311881433,1.077709562,1.080014996,0.004264706
142,1,0,0,3.509999991,0.510512305,0.383982564,0.105505131,0.510512305,0.383982564,0.105505131,0.489487695,-0.383982564,-0.105505131,0.979191833,-0.789512935,-0.343437619,0.983425214,-0.79292627,-0.344922417,1.159603845,1.16461721,0.008590933
143,1,0,0,3.099999905,0.573100203,0.342957937,0.08394186,0.573100203,0.342957937,0.08394186,0.426899797,-0.342957937,-0.08394186,0.863073323,-0.722476695,-0.302710702,0.864662214,-0.723806751,-0.303267983,1.055172691,1.05711523,0.003671793
144,1,0,0,3.549999952,0.504356291,0.387791482,0.107852226,0.504356291,0.387791482,0.107852226,0.495643709,-0.387791482,-0.107852226,0.991325043,-0.795883404,-0.34769317,0.996003382,-0.7996394,-0.349334031,1.170019088,1.175540734,0.00937216
145,1,0,0,2.980000019,0.591072471,0.33049555,0.078431979,0.591072471,0.33049555,0.078431979,0.408927529,-0.33049555,-0.078431979,0.831769148,-0.702596648,-0.291731208,0.83314555,-0.703759297,-0.292213961,1.02549173,1.027188702,0.003301379
146,3,0,0,2.99000001,0.589583349,0.331538452,0.078878199,0.589583349,0.331538452,0.078878199,-0.589583349,-0.331538452,0.921121801,-1.198560935,-0.704253052,3.417275843,-1.200086341,-0.705149353,3.421625003,2.253819157,2.256687588,0.002540545
147,1,0,0,3.049999952,0.580614996,0.337780426,0.081604578,0.580614996,0.337780426,0.081604578,0.419385004,-0.337780426,-0.081604578,0.849889227,-0.714194058,-0.298086568,0.851363219,-0.71543271,-0.298603549,1.042753469,1.044561953,0.003459667
148,1,0,0,2.99000001,0.589583349,0.331538452,0.078878199,0.589583349,0.331538452,0.078878199,0.410416651,-0.331538452,-0.078878199,0.834333884,-0.704253052,-0.292630752,0.835719897,-0.705422971,-0.293116876,1.027948618,1.029656267,0.003314181
149,1,0,0,2.319999933,0.684556799,0.26179859,0.053644612,0.684556799,0.26179859,0.053644612,0.315443201,-0.26179859,-0.053644612,0.678821895,-0.595519814,-0.238087132,0.681862357,-0.598187164,-0.239153531,0.870613185,0.874512686,0.008898228
150,1,0,0,2.5,0.660149092,0.280293104,0.059557804,0.660149092,0.280293104,0.059557804,0.339850908,-0.280293104,-0.059557804,0.717502142,-0.624062914,-0.251653679,0.719752216,-0.626019964,-0.25244286,0.911361149,0.914219161,0.006242583
151,1,0,1,2.900000095,0.616883978,0.312139657,0.070976365,0.616883978,0.312139657,0.070976365,0.383116022,-0.312139657,-0.070976365,0.78806749,-0.673634527,-0.276403472,0.795974322,-0.680393232,-0.279176681,0.982928598,0.99279051,0.019768379
152,3,1,1,3.279999971,0.308892106,0.475278821,0.215829073,0.308892106,0.475278821,0.215829073,-0.308892106,-0.475278821,0.784170927,-0.668544743,-0.951721618,1.906120694,-0.675543572,-0.961684956,1.926075399,1.751153057,1.769485445,0.02061325
153,2,0,0,2.950000048,0.595529722,0.327363134,0.077107145,0.595529722,0.327363134,0.077107145,-0.595529722,0.672636866,-0.077107145,-1.213412358,1.433426564,-0.289049131,-1.219702708,1.440857472,-0.290547567,1.494446535,1.502193771,0.010287965
154,2,0,0,3.539999962,0.505895491,0.386843324,0.107261185,0.505895491,0.386843324,0.107261185,-0.505895491,0.613156676,-0.107261185,-1.011861324,1.258978106,-0.346624364,-1.021566735,1.271053772,-0.349949061,1.378212985,1.39143231,0.018910772
155,2,0,0,3.109999895,0.571593069,0.343990375,0.084416556,0.571593069,0.343990375,0.084416556,-0.571593069,0.656009625,-0.084416556,-1.155088428,1.380962738,-0.303644101,-1.161490226,1.38861639,-0.305326975,1.460918616,1.469015404,0.010993042
156,1,1,0,3.25,0.300374673,0.47691304,0.222712287,0.300374673,0.47691304,0.222712287,0.699625327,-0.47691304,-0.222712287,1.526163652,-0.954844502,-0.535280211,1.536736402,-0.961459344,-0.538988452,1.55095111,1.56169558,0.01371267
157,1,0,0,2.440000057,0.668388039,0.274090096,0.057521866,0.668388039,0.274090096,0.057521866,0.331611961,-0.274090096,-0.057521866,0.704369852,-0.614476545,-0.247047715,0.706865096,-0.61665334,-0.247922886,0.897648459,0.900828396,0.007047568
158,1,0,0,2.130000114,0.709258309,0.242735508,0.048006182,0.709258309,0.242735508,0.048006182,0.290741691,-0.242735508,-0.048006182,0.640252731,-0.566164793,-0.224559546,0.644257963,-0.569706553,-0.225964324,0.828897448,0.834082786,0.01239498
159,2,0,0,3.220000029,0.554932785,0.355266109,0.089801107,0.554932785,0.355266109,0.089801107,-0.554932785,0.644733891,-0.089801107,-1.116625109,1.34714195,-0.31410344,-1.123471439,1.355401641,-0.316029293,1.438671726,1.447492611,0.012150677
160,2,0,0,3.160000086,0.564037964,0.349135261,0.086826775,0.564037964,0.349135261,0.086826775,-0.564037964,0.650864739,-0.086826775,-1.137443497,1.365364213,-0.308354471,-1.144011179,1.373247925,-0.310134932,1.450721106,1.459097676,0.011448891
161,1,0,0,3.390000105,0.528953782,0.372313813,0.098732405,0.528953782,0.372313813,0.098732405,0.471046218,-0.372313813,-0.098732405,0.943675972,-0.770164132,-0.330980935,0.946788581,-0.772704432,-0.332072639,1.128586921,1.132309439,0.006564281
162,2,0,0,2.700000048,0.632000707,0.301157963,0.066841329,0.632000707,0.301157963,0.066841329,-0.632000707,0.698842037,-0.066841329,-1.310494765,1.523324177,-0.267636161,-1.317952109,1.531992622,-0.269159139,1.549271027,1.558087122,0.011284547
163,2,0,0,3.089999914,0.57460598,0.34192443,0.08346959,0.57460598,0.34192443,0.08346959,-0.57460598,0.65807557,-0.08346959,-1.162222772,1.387307771,-0.301780172,-1.168575396,1.394890692,-0.30342968,1.465036199,1.473043979,0.010842872
164,2,0,0,3.160000086,0.564037964,0.349135261,0.086826775,0.564037964,0.349135261,0.086826775,-0.564037964,0.650864739,-0.086826775,-1.137443497,1.365364213,-0.308354471,-1.144011179,1.373247925,-0.310134932,1.450721106,1.459097676,0.011448891
165,1,0,0,2.279999971,0.689850997,0.257741111,0.052407892,0.689850997,0.257741111,0.052407892,0.310149003,-0.257741111,-0.052407892,0.670513531,-0.589269746,-0.235173092,0.673748797,-0.592113006,-0.236307815,0.861718807,0.865876649,0.009580716
166,1,0,0,2.910000086,0.60144818,0.323179219,0.075372601,0.60144818,0.323179219,0.075372601,0.39855182,-0.323179219,-0.075372601,0.814035399,-0.691010857,-0.285511347,0.815382705,-0.692154545,-0.285983895,1.008379789,1.010048752,0.003301988
167,1,0,0,3.650000095,0.488964527,0.397113889,0.113921584,0.488964527,0.397113889,0.113921584,0.511035473,-0.397113889,-0.113921584,1.022319977,-0.811596002,-0.358564202,1.028275696,-0.816324109,-0.360653086,1.196215144,1.203183922,0.011550349
168,1,0,0,2.859999895,0.608804618,0.31794055,0.073254832,0.608804618,0.31794055,0.073254832,0.391195382,-0.31794055,-0.073254832,0.801600336,-0.682750215,-0.281149925,0.802965552,-0.683913016,-0.281628755,0.996250858,0.997947587,0.003397546
169,1,0,1,3.390000105,0.543546303,0.362821578,0.093632119,0.543546303,0.362821578,0.093632119,0.456453697,-0.362821578,-0.093632119,0.916389473,-0.75459865,-0.321410584,0.925518404,-0.762115846,-0.324612427,1.104210471,1.115210446,0.019629883
170,1,0,0,3.710000038,0.479737658,0.402557903,0.117704438,0.479737658,0.402557903,0.117704438,0.520262342,-0.402557903,-0.117704438,1.041380138,-0.820854661,-0.365249283,1.048219796,-0.826245935,-0.367648196,1.212036195,1.219996702,0.01300747
171,1,0,0,3.25,0.550365934,0.358311603,0.091322464,0.550365934,0.358311603,0.091322464,0.449634066,-0.358311603,-0.091322464,0.903865546,-0.747254162,-0.317017994,0.906048169,-0.749058605,-0.317783518,1.092860365,1.095499366,0.004812093
172,1,0,0,3.140000105,0.567063764,0.347080929,0.085855307,0.567063764,0.347080929,0.085855307,0.432936236,-0.347080929,-0.085855307,0.873767768,-0.72909765,-0.306461626,0.875477336,-0.730524164,-0.307061233,1.065160573,1.06724461,0.003901641
173,1,0,0,2.410000086,0.672469541,0.27100189,0.056528569,0.672469541,0.27100189,0.056528569,0.327530459,-0.27100189,-0.056528569,0.697894118,-0.609709495,-0.244776443,0.70051937,-0.612003025,-0.245697213,0.89084057,0.894191625,0.007481116
174,2,0,0,3.079999924,0.576110375,0.340889889,0.082999737,0.576110375,0.340889889,0.082999737,-0.576110375,0.659110111,-0.082999737,-1.165806451,1.390502991,-0.300852502,-1.172138206,1.398055123,-0.302486499,1.467103106,1.47507127,0.010774588
175,1,0,1,3.019999981,0.599277036,0.324717282,0.076005682,0.599277036,0.324717282,0.076005682,0.400722964,-0.324717282,-0.076005682,0.817726924,-0.693441588,-0.286806097,0.825648353,-0.700159048,-0.289584426,1.011959772,1.021762761,0.019096336
176,2,0,0,3.150000095,0.565551475,0.348108721,0.086339804,0.565551475,0.348108721,0.086339804,-0.565551475,0.651891279,-0.086339804,-1.140950771,1.368453779,-0.307406592,-1.147480406,1.376285409,-0.309165873,1.452749414,1.461063466,0.011348442
177,3,0,0,2.950000048,0.595529722,0.327363134,0.077107145,0.595529722,0.327363134,0.077107145,-0.595529722,-0.327363134,0.922892855,-1.213412358,-0.697629041,3.459619463,-1.21493225,-0.698502875,3.463952902,2.263872495,2.266708169,0.002500454
178,1,0,0,2.220000029,0.697699619,0.251697164,0.050603217,0.697699619,0.251697164,0.050603217,0.302300381,-0.251697164,-0.050603217,0.658241264,-0.579963237,-0.230868768,0.661778135,-0.583079503,-0.232109275,0.84848879,0.853047902,0.010660429
179,2,0,0,2.859999895,0.608804618,0.31794055,0.073254832,0.608804618,0.31794055,0.073254832,-0.608804618,0.68205945,-0.073254832,-1.247504468,1.464664498,-0.281149925,-1.254022385,1.472317025,-0.282618867,1.51386318,1.521772758,0.010368201
180,2,1,0,2.880000114,0.350307359,0.463925995,0.185766646,0.350307359,0.463925995,0.185766646,-0.350307359,0.536074005,-0.185766646,-0.734295144,1.074949396,-0.477649608,-0.745643794,1.091562912,-0.485031759,1.239379064,1.258533867,0.030208222
181,3,0,0,2.619999886,0.643381038,0.292785355,0.063833607,0.643381038,0.292785355,0.063833607,-0.643381038,-0.292785355,0.936166393,-1.343172874,-0.643426661,3.829586033,-1.344976216,-0.644290525,3.834727631,2.345836939,2.348986457,0.002679799
182,1,0,0,3.369999886,0.532021089,0.370336951,0.097641961,0.532021089,0.370336951,0.097641961,0.467978911,-0.370336951,-0.097641961,0.937883116,-0.766910032,-0.328949173,0.940838865,-0.769326958,-0.32998586,1.123451957,1.126992528,0.006273351
183,2,0,0,3.509999991,0.510512305,0.383982564,0.105505131,0.510512305,0.383982564,0.105505131,-0.510512305,0.616017436,-0.105505131,-1.021250348,1.266603694,-0.343437619,-1.030595289,1.278193738,-0.346580241,1.383588185,1.396248696,0.018052816
184,2,0,0,3.650000095,0.488964527,0.397113889,0.113921584,0.488964527,0.397113889,0.113921584,-0.488964527,0.602886111,-0.113921584,-0.978167328,1.232140126,-0.358564202,-0.989344766,1.24621969,-0.362661486,1.359067449,1.374597401,0.022467997
185,3,1,0,3.420000076,0.278846377,0.479796411,0.241357213,0.278846377,0.479796411,0.241357213,-0.278846377,-0.479796411,0.758642787,-0.621825615,-0.960377165,1.772917496,-0.626162901,-0.967075878,1.785283747,1.686106303,1.697867039,0.013805561
186,3,0,0,2.410000086,0.672469541,0.27100189,0.056528569,0.672469541,0.27100189,0.056528569,-0.672469541,-0.27100189,0.943471431,-1.432882116,-0.609709495,4.08536045,-1.43513121,-0.610666513,4.091772952,2.397085363,2.400847899,0.003131883
187,3,0,1,3.210000038,0.570884775,0.344474886,0.084640339,0.570884775,0.344474886,0.084640339,-0.570884775,-0.344474886,0.915359661,-1.153419445,-0.72491004,3.288570728,-1.157801784,-0.727664287,3.301065431,2.222316045,2.230759585,0.007555777
188,1,0,0,3.220000029,0.554932785,0.355266109,0.089801107,0.554932785,0.355266109,0.089801107,0.445067215,-0.355266109,-0.089801107,0.895555717,-0.742312271,-0.31410344,0.897587974,-0.743996777,-0.314816225,1.085272575,1.087735351,0.004523137
189,1,0,0,2.529999971,0.655992599,0.283406491,0.06060091,0.655992599,0.283406491,0.06060091,0.344007401,-0.283406491,-0.06060091,0.724159818,-0.628880982,-0.253988764,0.726295507,-0.630735675,-0.254737827,0.918265509,0.920973653,0.0058724
190,2,0,0,2.640000105,0.640550487,0.294876007,0.064573506,0.640550487,0.294876007,0.064573506,-0.640550487,0.705123993,-0.064573506,-1.334927664,1.546368617,-0.262737673,-1.342917358,1.555623809,-0.264310188,1.562818175,1.57217182,0.011863614
191,1,0,0,2.940000057,0.597012016,0.326317875,0.07667011,0.597012016,0.326317875,0.07667011,0.402987984,-0.326317875,-0.07667011,0.821588804,-0.695973846,-0.288160596,0.822940568,-0.697118935,-0.288634709,1.015694874,1.017366002,0.003282507
192,2,0,0,2.559999943,0.651812083,0.28652683,0.061661088,0.651812083,0.28652683,0.061661088,-0.651812083,0.71347317,-0.061661088,-1.368215025,1.57799701,-0.256345517,-1.377069375,1.588208956,-0.258004447,1.581090194,1.591322157,0.012818358
193,1,0,1,3.119999886,0.584404061,0.335151469,0.08044447,0.584404061,0.335151469,0.08044447,0.415595939,-0.335151469,-0.08044447,0.843294049,-0.710001404,-0.295773402,0.851352708,-0.716786296,-0.298599863,1.036496648,1.046401584,0.018841824
194,2,0,0,3.339999914,0.536617388,0.367356161,0.096026451,0.536617388,0.367356161,0.096026451,-0.536617388,0.632643839,-0.096026451,-1.076124463,1.312308609,-0.325924928,-1.083780003,1.321644362,-0.328243555,1.415219726,1.425287588,0.014077585
195,1,0,0,3.220000029,0.554932785,0.355266109,0.089801107,0.554932785,0.355266109,0.089801107,0.445067215,-0.355266109,-0.089801107,0.895555717,-0.742312271,-0.31410344,0.897587974,-0.743996777,-0.314816225,1.085272575,1.087735351,0.004523137
196,2,0,0,3.049999952,0.580614996,0.337780426,0.081604578,0.580614996,0.337780426,0.081604578,-0.580614996,0.662219574,-0.081604578,-1.176623927,1.400179669,-0.298086568,-1.182908061,1.407657773,-0.299678593,1.473335822,1.481204639,0.010596667
197,2,0,0,3.289999962,0.544263699,0.362349314,0.093386988,0.544263699,0.362349314,0.093386988,-0.544263699,0.637650686,-0.093386988,-1.092818083,1.326562433,-0.320946179,-1.100096446,1.335397575,-0.323083737,1.424883559,1.434373537,0.013188454
198,2,0,0,2.710000038,0.630567473,0.30220611,0.067226418,0.630567473,0.30220611,0.067226418,-0.630567473,0.69779389,-0.067226418,-1.306466315,1.519539385,-0.268461409,-1.313844558,1.528120954,-0.26997754,1.547026833,1.555763637,0.011199994
199,1,0,0,2.869999886,0.607337171,0.318988876,0.073673952,0.607337171,0.318988876,0.073673952,0.392662829,-0.318988876,-0.073673952,0.804072047,-0.684401049,-0.282016843,0.805431226,-0.68555794,-0.282493555,0.998670286,1.000358408,0.003372187
200,1,0,0,3.289999962,0.544263699,0.362349314,0.093386988,0.544263699,0.362349314,0.093386988,0.455736301,-0.362349314,-0.093386988,0.915065385,-0.753828071,-0.320946179,0.917474581,-0.75581276,-0.32179117,1.10301533,1.105919363,0.005244904
201,1,0,0,3.359999895,0.533553831,0.369345387,0.097100782,0.533553831,0.369345387,0.097100782,0.466446169,-0.369345387,-0.097100782,0.935000071,-0.76528033,-0.327937986,0.93788048,-0.767637892,-0.328948249,1.120888318,1.124341385,0.006132948
202,1,1,1,2.849999905,0.368063564,0.457558337,0.174378099,0.368063564,0.457558337,0.174378099,0.631936436,-0.457558337,-0.174378099,1.31031371,-0.918431388,-0.459573911,1.33078264,-0.932778569,-0.466753098,1.413859702,1.435946166,0.030525666
203,1,0,0,2.789999962,0.619020407,0.310597619,0.070381975,0.619020407,0.310597619,0.070381975,0.380979593,-0.310597619,-0.070381975,0.784509801,-0.671216573,-0.275155663,0.78594977,-0.672448592,-0.275660712,0.979404962,0.98120266,0.003660919
204,2,0,0,3.690000057,0.482812057,0.4007564,0.116431543,0.482812057,0.4007564,0.116431543,-0.482812057,0.5992436,-0.116431543,-0.96619516,1.222817002,-0.363007188,-0.977964196,1.237711899,-0.367428908,1.352332442,1.368804941,0.023923617
205,3,0,0,3.559999943,0.502817009,0.388736862,0.10844613,0.502817009,0.388736862,0.10844613,-0.502817009,-0.388736862,0.89155387,-1.005649978,-0.797468906,2.867257957,-1.00839077,-0.799642323,2.875072361,2.10784332,2.113588021,0.005428583
206,1,0,0,3.519999981,0.508973527,0.384938826,0.106087647,0.508973527,0.384938826,0.106087647,0.491026473,-0.384938826,-0.106087647,0.982211142,-0.791109687,-0.344496599,0.98655232,-0.794606235,-0.346019205,1.162204176,1.167340888,0.008781343
207,1,1,1,3.380000114,0.29590422,0.477663199,0.226432581,0.29590422,0.477663199,0.226432581,0.70409578,-0.477663199,-0.226432581,1.542553699,-0.956281115,-0.541028787,1.561663196,-0.968127737,-0.547731171,1.560589285,1.579922211,0.024323528
208,3,0,1,3.109999895,0.585898776,0.334111065,0.079990159,0.585898776,0.334111065,0.079990159,-0.585898776,-0.334111065,0.920009841,-1.189482449,-0.708344506,3.391391728,-1.193832426,-0.710934946,3.40379416,2.247599459,2.255819005,0.00727414
209,2,1,0,3.200000048,0.3068841,0.475687715,0.217428185,0.3068841,0.475687715,0.217428185,-0.3068841,0.524312285,-0.217428185,-0.665402247,1.049866429,-0.527103402,-0.675590162,1.065940841,-0.535173835,1.219010829,1.237674996,0.029932638
210,1,0,0,2.829999924,0.613195074,0.314794312,0.072010614,0.613195074,0.314794312,0.072010614,0.386804926,-0.314794312,-0.072010614,0.794230698,-0.677802176,-0.278565129,0.795621123,-0.678988774,-0.279052801,0.989011794,0.990743214,0.00349214
211,1,0,0,3.079999924,0.576110375,0.340889889,0.082999737,0.576110375,0.340889889,0.082999737,0.423889625,-0.340889889,-0.082999737,0.857775318,-0.719164221,-0.300852502,0.859313559,-0.720453891,-0.301392018,1.050196186,1.052079493,0.003576957
212,3,0,1,2.970000029,0.606647305,0.319481139,0.073871555,0.606647305,0.319481139,0.073871555,-0.606647305,-0.319481139,0.926128445,-1.241872675,-0.68517661,3.54076407,-1.246270463,-0.687602996,3.553302819,2.282729695,2.290813423,0.007045066
213,1,0,0,2.640000105,0.640550487,0.294876007,0.064573506,0.640550487,0.294876007,0.064573506,0.359449513,-0.294876007,-0.064573506,0.74910426,-0.646676342,-0.262737673,0.750874941,-0.64820491,-0.263358714,0.94385098,0.94608199,0.004710753
