Row ID,APPLY,PARED,PUBLIC,GPA,FittedMean: cat=1,FittedMean: cat=2,FittedMean: cat=3,FittedProb: cat=1,FittedProb: cat=2,FittedProb: cat=3,ResponseResidual: cat=1,ResponseResidual: cat=2,ResponseResidual: cat=3,PearsonResidual: cat=1,PearsonResidual: cat=2,PearsonResidual: cat=3,StdPearsonResidual: cat=1,StdPearsonResidual: cat=2,StdPearsonResidual: cat=3,DevianceResiduals,StdDevianceResiduals,Leverage
107,2,0,1,2.559999943,0.69602348,0.220612274,0.083364246,0.69602348,0.220612274,0.083364246,-0.69602348,0.779387726,-0.083364246,-1.513184646,1.879584891,-0.301572347,-1.546116264,1.92049052,-0.308135502,1.73859054,1.776427693,0.042145476
108,2,1,0,3.119999886,0.316610852,0.507990327,0.175398822,0.316610852,0.507990327,0.175398822,-0.316610852,0.492009673,-0.175398822,-0.680657852,0.984145021,-0.461202189,-0.692384101,1.001099691,-0.469147696,1.163866723,1.183917605,0.033585262
109,2,1,0,2.650000095,0.376195172,0.488815106,0.134989722,0.376195172,0.488815106,0.134989722,-0.376195172,0.511184894,-0.134989722,-0.776572922,1.022625685,-0.395038767,-0.793479444,1.044888943,-0.40363903,1.196470616,1.222518597,0.042159654
110,2,0,0,2.509999991,0.644775945,0.303781035,0.05144302,0.644775945,0.303781035,0.05144302,-0.644775945,0.696218965,-0.05144302,-1.347265626,1.513883989,-0.232879637,-1.355148752,1.522742033,-0.234242264,1.543663251,1.55269554,0.011600494
111,2,0,0,3.079999924,0.573535298,0.348978967,0.077485735,0.573535298,0.348978967,0.077485735,-0.573535298,0.651021033,-0.077485735,-1.159680969,1.365833886,-0.289817318,-1.163866812,1.370763833,-0.290863407,1.45102972,1.45626718,0.007180058
112,2,0,0,2.650000095,0.627945771,0.315034841,0.057019388,0.627945771,0.315034841,0.057019388,-0.627945771,0.684965159,-0.057019388,-1.299145961,1.474534529,-0.245900772,-1.305030481,1.481213478,-0.247014587,1.519915813,1.526800317,0.00899788
113,1,0,0,2.99000001,0.585238236,0.342004416,0.072757348,0.585238236,0.342004416,0.072757348,0.414761764,-0.342004416,-0.072757348,0.841846692,-0.720948707,-0.280118459,0.844661776,-0.723359516,-0.281055158,1.035119581,1.038580957,0.006654481
114,1,0,0,2.630000114,0.630378322,0.313429537,0.056192141,0.630378322,0.313429537,0.056192141,0.369621678,-0.313429537,-0.056192141,0.765734267,-0.675658746,-0.244003466,0.769327231,-0.678829059,-0.245148375,0.960661365,0.965168962,0.009318724
115,2,0,0,2.799999952,0.609411771,0.327024849,0.06356338,0.609411771,0.327024849,0.06356338,-0.609411771,0.672975151,-0.06356338,-1.249096076,1.434528356,-0.260533933,-1.253614684,1.439717766,-0.261476415,1.495138201,1.500546867,0.007195934
116,2,0,1,3.460000038,0.571490031,0.271278536,0.157231433,0.571490031,0.271278536,0.157231433,-0.571490031,0.728721464,-0.157231433,-1.154845443,1.638977775,-0.43193214,-1.179042336,1.673318449,-0.440982196,1.615307511,1.649152234,0.040623822
117,1,0,0,3.609999895,0.501927857,0.387411119,0.110661024,0.501927857,0.387411119,0.110661024,0.498072143,-0.387411119,-0.110661024,0.99615169,-0.795245985,-0.352747285,1.007933567,-0.804651672,-0.356919365,1.174137028,1.188024008,0.023241645
118,1,0,0,3.079999924,0.573535298,0.348978967,0.077485735,0.573535298,0.348978967,0.077485735,0.426464702,-0.348978967,-0.077485735,0.862306123,-0.732153456,-0.289817318,0.865418598,-0.734796148,-0.290863407,1.05445322,1.058259245,0.007180058
119,1,1,0,3.279999971,0.297074562,0.512126823,0.190798615,0.297074562,0.512126823,0.190798615,0.702925438,-0.512126823,-0.190798615,1.538232198,-1.024555033,-0.485578333,1.565793183,-1.042912304,-0.494278591,1.558057844,1.585974051,0.034894036
120,1,0,1,3.309999943,0.594070517,0.263639973,0.14228951,0.594070517,0.263639973,0.14228951,0.405929483,-0.263639973,-0.14228951,0.826620741,-0.598357208,-0.407301567,0.842363145,-0.609752495,-0.415058336,1.020546179,1.039981755,0.037027508
121,1,0,0,2.569999933,0.637619883,0.308607921,0.053772196,0.637619883,0.308607921,0.053772196,0.362380117,-0.308607921,-0.053772196,0.753878322,-0.668099789,-0.238386158,0.757823803,-0.671596342,-0.239633771,0.948696968,0.953662048,0.010385555
122,2,0,0,3.390000105,0.53214109,0.372118981,0.09573993,0.53214109,0.372118981,0.09573993,-0.53214109,0.627881019,-0.09573993,-1.06648793,1.298965947,-0.325386759,-1.073807374,1.307880917,-0.32761993,1.406087931,1.415738094,0.013586231
123,1,0,0,2.259999991,0.673641048,0.28369905,0.042659902,0.673641048,0.28369905,0.042659902,0.326358952,-0.28369905,-0.042659902,0.69603887,-0.629333973,-0.211094444,0.702400527,-0.635085961,-0.213023805,0.888884559,0.897008787,0.018032014
124,1,0,0,2.420000076,0.655346439,0.296539598,0.048113963,0.655346439,0.296539598,0.048113963,0.344653561,-0.296539598,-0.048113963,0.725196857,-0.649264293,-0.224824217,0.7302079,-0.653750649,-0.226377731,0.919338098,0.925690639,0.013677882
125,1,0,0,2.599999905,0.634009698,0.311019639,0.054970662,0.634009698,0.311019639,0.054970662,0.365990302,-0.311019639,-0.054970662,0.759778217,-0.6718781,-0.24118086,0.763541427,-0.675205938,-0.242375438,0.95466332,0.959391804,0.009832962
126,2,1,1,3.440000057,0.304344321,0.37082511,0.324830569,0.304344321,0.37082511,0.324830569,-0.304344321,0.62917489,-0.324830569,-0.661432353,1.302570158,-0.693620725,-0.685192454,1.349361336,-0.718537103,1.408562906,1.459161576,0.068150611
127,2,0,0,2.980000019,0.586528903,0.341223978,0.072247119,0.586528903,0.341223978,0.072247119,-0.586528903,0.658776022,-0.072247119,-1.191028437,1.38946983,-0.279057765,-1.194995769,1.394098173,-0.27998731,1.466435264,1.47131998,0.006628888
128,2,1,0,3.089999914,0.320322907,0.507073542,0.172603551,0.320322907,0.507073542,0.172603551,-0.320322907,0.492926458,-0.172603551,-0.686503384,0.985951586,-0.456738937,-0.698336724,1.00294655,-0.4646118,1.165417722,1.185506166,0.033602936
129,1,0,1,3.339999914,0.589605514,0.265204867,0.14518962,0.589605514,0.265204867,0.14518962,0.410394486,-0.265204867,-0.14518962,0.834295672,-0.60076913,-0.412128729,0.850430425,-0.612387627,-0.420099039,1.027912045,1.047791217,0.037584956
130,1,0,0,2.839999914,0.604385424,0.33020184,0.065412737,0.604385424,0.33020184,0.065412737,0.395614576,-0.33020184,-0.065412737,0.809057059,-0.702130387,-0.264558202,0.811866798,-0.704568785,-0.265476975,1.003536911,1.00702205,0.006909697
131,1,0,0,2.809999943,0.608158421,0.327820069,0.06402151,0.608158421,0.327820069,0.06402151,0.391841579,-0.327820069,-0.06402151,0.802688234,-0.698352992,-0.261535125,0.805559642,-0.700851167,-0.262470698,0.99731627,1.000883909,0.007116271
132,1,0,0,2.789999962,0.610662948,0.326229017,0.063108036,0.610662948,0.326229017,0.063108036,0.389337052,-0.326229017,-0.063108036,0.798476398,-0.695833193,-0.25953598,0.801399185,-0.698380259,-0.260486,0.993186903,0.996822419,0.007280908
133,1,0,0,2.400000095,0.657668373,0.294931332,0.047400296,0.657668373,0.294931332,0.047400296,0.342331627,-0.294931332,-0.047400296,0.721472918,-0.646762376,-0.223066988,0.726642538,-0.651396667,-0.224665345,0.915482897,0.92204267,0.01417817
134,1,0,0,3.019999981,0.581354496,0.344339425,0.074306079,0.581354496,0.344339425,0.074306079,0.418645504,-0.344339425,-0.074306079,0.848599357,-0.724692622,-0.283320805,0.851486492,-0.727158197,-0.28428473,1.041532103,1.045075641,0.006769903
135,2,0,0,2.650000095,0.627945771,0.315034841,0.057019388,0.627945771,0.315034841,0.057019388,-0.627945771,0.684965159,-0.057019388,-1.299145961,1.474534529,-0.245900772,-1.305030481,1.481213478,-0.247014587,1.519915813,1.526800317,0.00899788
136,2,0,0,2.549999952,0.640014813,0.306999344,0.052985843,0.640014813,0.306999344,0.052985843,-0.640014813,0.693000656,-0.052985843,-1.333376195,1.502443326,-0.236538419,-1.340618066,1.51060344,-0.237823113,1.536821179,1.545168007,0.0107746
137,2,1,0,3.119999886,0.316610852,0.507990327,0.175398822,0.316610852,0.507990327,0.175398822,-0.316610852,0.492009673,-0.175398822,-0.680657852,0.984145021,-0.461202189,-0.692384101,1.001099691,-0.469147696,1.163866723,1.183917605,0.033585262
138,1,0,0,2.980000019,0.586528903,0.341223978,0.072247119,0.586528903,0.341223978,0.072247119,0.413471097,-0.341223978,-0.072247119,0.839610515,-0.719698966,-0.279057765,0.842407269,-0.722096293,-0.27998731,1.032989188,1.036430089,0.006628888
139,3,1,0,3.609999895,0.258377577,0.516512166,0.225110256,0.258377577,0.516512166,0.225110256,-0.258377577,-0.516512166,0.774889744,-0.590249985,-1.033588106,1.855334906,-0.604264737,-1.05812937,1.899387526,1.726942367,1.767946466,0.045848214
140,1,0,0,2.980000019,0.586528903,0.341223978,0.072247119,0.586528903,0.341223978,0.072247119,0.413471097,-0.341223978,-0.072247119,0.839610515,-0.719698966,-0.279057765,0.842407269,-0.722096293,-0.27998731,1.032989188,1.036430089,0.006628888
141,1,0,0,3.190000057,0.559029071,0.357364508,0.083606421,0.559029071,0.357364508,0.083606421,0.440970929,-0.357364508,-0.083606421,0.888152991,-0.745715818,-0.30204997,0.891992943,-0.748939939,-0.303355891,1.078474665,1.083137477,0.008591294
142,1,0,0,3.509999991,0.515733034,0.38059822,0.103668746,0.515733034,0.38059822,0.103668746,0.484266966,-0.38059822,-0.103668746,0.969013767,-0.78387561,-0.340086704,0.97798837,-0.79113554,-0.343236446,1.150796266,1.161454463,0.018268979
143,1,0,0,3.099999905,0.570913949,0.350515761,0.07857029,0.570913949,0.350515761,0.07857029,0.429086051,-0.350515761,-0.07857029,0.866935668,-0.734631367,-0.292010234,0.870148837,-0.737354169,-0.293092527,1.058788726,1.06271297,0.007371695
144,1,0,0,3.549999952,0.510224206,0.383352634,0.10642316,0.510224206,0.383352634,0.10642316,0.489775794,-0.383352634,-0.10642316,0.979756446,-0.788462033,-0.345105692,0.989772585,-0.796522552,-0.348633739,1.16009054,1.17195025,0.020136865
145,1,0,0,2.980000019,0.586528903,0.341223978,0.072247119,0.586528903,0.341223978,0.072247119,0.413471097,-0.341223978,-0.072247119,0.839610515,-0.719698966,-0.279057765,0.842407269,-0.722096293,-0.27998731,1.032989188,1.036430089,0.006628888
146,3,0,0,2.99000001,0.585238236,0.342004416,0.072757348,0.585238236,0.342004416,0.072757348,-0.585238236,-0.342004416,0.927242652,-1.187864737,-0.720948707,3.569918251,-1.191836885,-0.723359516,3.58185584,2.289377811,2.297033351,0.006654481
147,1,0,0,3.049999952,0.577453403,0.346664486,0.075882111,0.577453403,0.346664486,0.075882111,0.422546597,-0.346664486,-0.075882111,0.855418881,-0.728427853,-0.286553695,0.85840469,-0.730970405,-0.287553901,1.047976648,1.051634574,0.006944549
148,1,0,0,2.99000001,0.585238236,0.342004416,0.072757348,0.585238236,0.342004416,0.072757348,0.414761764,-0.342004416,-0.072757348,0.841846692,-0.720948707,-0.280118459,0.844661776,-0.723359516,-0.281055158,1.035119581,1.038580957,0.006654481
149,1,0,0,2.319999933,0.666856237,0.288506062,0.044637701,0.666856237,0.288506062,0.044637701,0.333143763,-0.288506062,-0.044637701,0.706805198,-0.636783599,-0.216155785,0.712640115,-0.642040463,-0.217940224,0.900200859,0.907632322,0.016308452
150,1,0,0,2.5,0.645960202,0.302976326,0.051063472,0.645960202,0.302976326,0.051063472,0.354039798,-0.302976326,-0.051063472,0.740326272,-0.659296216,-0.231972546,0.74473951,-0.663226417,-0.233355382,0.934898266,0.940471388,0.011816647
151,1,0,1,2.900000095,0.652235281,0.240808985,0.106955734,0.652235281,0.240808985,0.106955734,0.347764719,-0.240808985,-0.106955734,0.730197963,-0.563197624,-0.346071267,0.743743574,-0.573645279,-0.352491098,0.924499781,0.941649808,0.036093784
152,3,1,1,3.279999971,0.327370047,0.371244869,0.301385084,0.327370047,0.371244869,0.301385084,-0.327370047,-0.371244869,0.698614916,-0.697639993,-0.76840372,1.522502624,-0.722700832,-0.796006556,1.577194433,1.548784352,1.604420261,0.068150817
153,2,0,0,2.950000048,0.590388994,0.338876679,0.070734327,0.590388994,0.338876679,0.070734327,-0.590388994,0.661123321,-0.070734327,-1.200558475,1.396755523,-0.275895848,-1.204533923,1.401380644,-0.27680943,1.471134947,1.476006363,0.006589914
154,2,0,0,3.539999962,0.511603131,0.382667598,0.105729271,0.511603131,0.382667598,0.105729271,-0.511603131,0.617332402,-0.105729271,-1.023481888,1.270131513,-0.343845314,-1.033690893,1.282800793,-0.347275095,1.386065336,1.39989103,0.019654988
155,2,0,0,3.109999895,0.56960053,0.351282229,0.079117241,0.56960053,0.351282229,0.079117241,-0.56960053,0.648717771,-0.079117241,-1.150401206,1.358938516,-0.293111864,-1.154726882,1.364048323,-0.294214007,1.446489065,1.451928075,0.007478088
156,1,1,0,3.25,0.300702487,0.511449059,0.187848454,0.300702487,0.511449059,0.187848454,0.699297513,-0.511449059,-0.187848454,1.524974151,-1.023166389,-0.480933772,1.551950795,-1.041266103,-0.489441444,1.55024767,1.577671401,0.034462671
157,1,0,0,2.440000057,0.653014606,0.298148371,0.048837023,0.653014606,0.298148371,0.048837023,0.346985394,-0.298148371,-0.048837023,0.728943973,-0.651768796,-0.22659333,0.733799898,-0.656110612,-0.228102802,0.923207217,0.929357244,0.01319122
158,1,0,0,2.130000114,0.688024544,0.27333648,0.038638976,0.688024544,0.27333648,0.038638976,0.311975456,-0.27333648,-0.038638976,0.673376954,-0.613312928,-0.200479305,0.680940013,-0.620201377,-0.202730997,0.864789879,0.8745028,0.022090225
159,2,0,0,3.220000029,0.555036338,0.359621075,0.085342587,0.555036338,0.359621075,0.085342587,-0.555036338,0.640378925,-0.085342587,-1.116859225,1.334430463,-0.305459525,-1.121994585,1.340566223,-0.306864039,1.43017787,1.436753881,0.009133035
160,2,0,0,3.160000086,0.563006499,0.355094331,0.08189917,0.563006499,0.355094331,0.08189917,-0.563006499,0.644905669,-0.08189917,-1.135061034,1.347647245,-0.298672034,-1.139696663,1.353151082,-0.299891821,1.439007855,1.444884813,0.008118302
161,1,0,0,3.390000105,0.53214109,0.372118981,0.09573993,0.53214109,0.372118981,0.09573993,0.46785891,-0.372118981,-0.09573993,0.937657119,-0.769843122,-0.325386759,0.94409238,-0.775126654,-0.32761993,1.123251191,1.130960208,0.013586231
162,2,0,0,2.700000048,0.621824094,0.319042458,0.059133448,0.621824094,0.319042458,0.059133448,-0.621824094,0.680957542,-0.059133448,-1.282291741,1.460951423,-0.25069899,-1.287630817,1.467034383,-0.251742825,1.511576057,1.517869803,0.008275674
163,2,0,0,3.089999914,0.572225542,0.349747999,0.078026458,0.572225542,0.349747999,0.078026458,-0.572225542,0.650252001,-0.078026458,-1.156581377,1.363525389,-0.290912055,-1.16081,1.368510629,-0.29197567,1.449511908,1.454811526,0.007272372
164,2,0,0,3.160000086,0.563006499,0.355094331,0.08189917,0.563006499,0.355094331,0.08189917,-0.563006499,0.644905669,-0.08189917,-1.135061034,1.347647245,-0.298672034,-1.139696663,1.353151082,-0.299891821,1.439007855,1.444884813,0.008118302
165,1,0,0,2.279999971,0.671389624,0.285299992,0.043310384,0.671389624,0.285299992,0.043310384,0.328610376,-0.285299992,-0.043310384,0.699605675,-0.631813623,-0.212770046,0.705789432,-0.637398172,-0.214650703,0.892642872,0.900532869,0.017446188
166,1,0,0,2.910000086,0.595507557,0.335733838,0.068758604,0.595507557,0.335733838,0.068758604,0.404492443,-0.335733838,-0.068758604,0.824160066,-0.71092943,-0.271726747,0.826903306,-0.713295779,-0.272631197,1.018176016,1.021565044,0.006623968
167,1,0,0,3.650000095,0.496376569,0.390065636,0.113557794,0.496376569,0.390065636,0.113557794,0.503623431,-0.390065636,-0.113557794,1.007273311,-0.799700366,-0.357917771,1.020377454,-0.810104084,-0.362574109,1.18357123,1.198968924,0.025519964
168,1,0,0,2.859999895,0.601859408,0.331786229,0.066354364,0.601859408,0.331786229,0.066354364,0.398140592,-0.331786229,-0.066354364,0.813337324,-0.704646772,-0.26658991,0.81611667,-0.7070547,-0.267500904,1.007701744,1.011145275,0.006799551
169,1,0,1,3.390000105,0.582106079,0.267772901,0.15012102,0.582106079,0.267772901,0.15012102,0.417893921,-0.267772901,-0.15012102,0.847289763,-0.604728467,-0.420283373,0.864172003,-0.616777676,-0.428657515,1.040290903,1.061018689,0.038689836
170,1,0,0,3.710000038,0.488022166,0.393966555,0.118011279,0.488022166,0.393966555,0.118011279,0.511977834,-0.393966555,-0.118011279,1.024249604,-0.806271634,-0.365788665,1.039572115,-0.81833325,-0.371260769,1.197826741,1.215745921,0.029261249
171,1,0,0,3.25,0.55102869,0.36186337,0.08710794,0.55102869,0.36186337,0.08710794,0.44897131,-0.36186337,-0.08710794,0.902655825,-0.753035542,-0.308900888,0.907086544,-0.756731844,-0.310417139,1.091758583,1.09711752,0.009745263
172,1,0,0,3.140000105,0.565649425,0.353573645,0.08077693,0.565649425,0.353573645,0.08077693,0.434350575,-0.353573645,-0.08077693,0.876287316,-0.739571923,-0.296437549,0.879742833,-0.742488323,-0.29760651,1.06750249,1.071712038,0.007840317
173,1,0,0,2.410000086,0.656508646,0.295735393,0.047755961,0.656508646,0.295735393,0.047755961,0.343491354,-0.295735393,-0.047755961,0.723332002,-0.648013002,-0.22394412,0.728421913,-0.652572911,-0.22551996,0.917408759,0.92386434,0.013926345
174,2,0,0,3.079999924,0.573535298,0.348978967,0.077485735,0.573535298,0.348978967,0.077485735,-0.573535298,0.651021033,-0.077485735,-1.159680969,1.365833886,-0.289817318,-1.163866812,1.370763833,-0.290863407,1.45102972,1.45626718,0.007180058
175,1,0,1,3.019999981,0.635790341,0.24772458,0.116485079,0.635790341,0.24772458,0.116485079,0.364209659,-0.24772458,-0.116485079,0.7568656,-0.573846999,-0.363101635,0.77056117,-0.584230826,-0.369672001,0.951720991,0.968942492,0.035231105
176,2,0,0,3.150000095,0.564328841,0.354334695,0.081336464,0.564328841,0.354334695,0.081336464,-0.564328841,0.645665305,-0.081336464,-1.138116494,1.349885354,-0.297553049,-1.142682415,1.355300855,-0.298746779,1.440495294,1.446274305,0.007975618
177,3,0,0,2.950000048,0.590388994,0.338876679,0.070734327,0.590388994,0.338876679,0.070734327,-0.590388994,-0.338876679,0.929265673,-1.200558475,-0.715944905,3.624556182,-1.204533923,-0.718315636,3.636558291,2.301662138,2.309283706,0.006589914
178,1,0,0,2.220000029,0.678113178,0.28050198,0.041384842,0.678113178,0.28050198,0.041384842,0.321886822,-0.28050198,-0.041384842,0.688970309,-0.62438601,-0.207777494,0.695693958,-0.630479383,-0.209805191,0.881409185,0.890010842,0.019235925
179,2,0,0,2.859999895,0.601859408,0.331786229,0.066354364,0.601859408,0.331786229,0.066354364,-0.601859408,0.668213771,-0.066354364,-1.229502165,1.419150756,-0.26658991,-1.233703634,1.424000295,-0.267500904,1.48543893,1.49051499,0.006799551
180,2,1,0,2.880000114,0.346687445,0.499452523,0.153860032,0.346687445,0.499452523,0.153860032,-0.346687445,0.500547477,-0.153860032,-0.728464773,1.001095553,-0.426424161,-0.741887917,1.019542361,-0.434281717,1.178340132,1.200052959,0.035859083
181,3,0,0,2.619999886,0.631591138,0.312626462,0.0557824,0.631591138,0.312626462,0.0557824,-0.631591138,-0.312626462,0.9442176,-1.309341641,-0.674398294,4.114219405,-1.315596246,-0.677619833,4.133872655,2.402622265,2.414099371,0.009485794
182,1,0,0,3.369999886,0.534857087,0.370676403,0.09446651,0.534857087,0.370676403,0.09446651,0.465142913,-0.370676403,-0.09446651,0.932554726,-0.767468328,-0.322988216,0.938644851,-0.772480344,-0.325097517,1.118709699,1.126015526,0.012934325
183,2,0,0,3.509999991,0.515733034,0.38059822,0.103668746,0.515733034,0.38059822,0.103668746,-0.515733034,0.61940178,-0.103668746,-1.031977082,1.27571261,-0.340086704,-1.041534825,1.28752773,-0.343236446,1.389971944,1.402845286,0.018268979
184,2,0,0,3.650000095,0.496376569,0.390065636,0.113557794,0.496376569,0.390065636,0.113557794,-0.496376569,0.609934364,-0.113557794,-0.992779208,1.250468354,-0.357917771,-1.005694789,1.266736347,-0.362574109,1.372180933,1.390032349,0.025519964
185,3,1,0,3.420000076,0.280376171,0.514680572,0.204943256,0.280376171,0.514680572,0.204943256,-0.280376171,-0.514680572,0.795056744,-0.624191403,-1.029805126,1.969619097,-0.636436352,-1.050007121,2.008257704,1.780461814,1.815389666,0.038109557
186,3,0,0,2.410000086,0.656508646,0.295735393,0.047755961,0.656508646,0.295735393,0.047755961,-0.656508646,-0.295735393,0.952244039,-1.382491023,-0.648013002,4.465399667,-1.392219275,-0.652572911,4.496821594,2.466435232,2.483790934,0.013926345
187,3,0,1,3.210000038,0.608758797,0.258303048,0.132938155,0.608758797,0.258303048,0.132938155,-0.608758797,-0.258303048,0.867061845,-1.247384469,-0.590135198,2.553878398,-1.270269581,-0.6009621,2.600733072,2.008915758,2.045772287,0.035707324
188,1,0,0,3.220000029,0.555036338,0.359621075,0.085342587,0.555036338,0.359621075,0.085342587,0.444963662,-0.359621075,-0.085342587,0.895367991,-0.749383372,-0.305459525,0.899484926,-0.752829065,-0.306864039,1.085100634,1.090089967,0.009133035
189,1,0,0,2.529999971,0.642400186,0.305390332,0.052209482,0.642400186,0.305390332,0.052209482,0.357599814,-0.305390332,-0.052209482,0.746097893,-0.663066719,-0.234702931,0.75030377,-0.666804536,-0.23602599,0.940790973,0.946094367,0.011179709
190,2,0,0,2.640000105,0.629163206,0.314232331,0.056604463,0.629163206,0.314232331,0.056604463,-0.629163206,0.685767669,-0.056604463,-1.302537542,1.477280856,-0.244950556,-1.308541869,1.484090699,-0.246079708,1.521593021,1.52860713,0.00915607
191,1,0,0,2.940000057,0.591671682,0.338092328,0.07023599,0.591671682,0.338092328,0.07023599,0.408328318,-0.338092328,-0.07023599,0.830738537,-0.714692049,-0.274848573,0.833489143,-0.71705842,-0.275758607,1.024503185,1.027895353,0.006589328
192,2,0,0,2.559999943,0.638818538,0.307803697,0.053377765,0.638818538,0.307803697,0.053377765,-0.638818538,0.692196303,-0.053377765,-1.32992157,1.499607909,-0.237460754,-1.337011856,1.507602854,-0.238726742,1.535117616,1.543301876,0.010578045
193,1,0,1,3.119999886,0.621710766,0.253356786,0.124932448,0.621710766,0.253356786,0.124932448,0.378289234,-0.253356786,-0.124932448,0.780041658,-0.582518483,-0.377847745,0.794132934,-0.593041547,-0.384673478,0.974966975,0.992579532,0.035173598
194,2,0,0,3.339999914,0.538920304,0.368497918,0.092581778,0.538920304,0.368497918,0.092581778,-0.538920304,0.631502082,-0.092581778,-1.081120927,1.309091112,-0.319417724,-1.087678993,1.317032042,-0.321355307,1.413025277,1.421596671,0.012022472
195,1,0,0,3.220000029,0.555036338,0.359621075,0.085342587,0.555036338,0.359621075,0.085342587,0.444963662,-0.359621075,-0.085342587,0.895367991,-0.749383372,-0.305459525,0.899484926,-0.752829065,-0.306864039,1.085100634,1.090089967,0.009133035
196,2,0,0,3.049999952,0.577453403,0.346664486,0.075882111,0.577453403,0.346664486,0.075882111,-0.577453403,0.653335514,-0.075882111,-1.169017919,1.372819554,-0.286553695,-1.173098335,1.377611332,-0.287553901,1.455608371,1.460689121,0.006944549
197,2,0,0,3.289999962,0.545662652,0.364829739,0.089507609,0.545662652,0.364829739,0.089507609,-0.545662652,0.635170261,-0.089507609,-1.095904967,1.319471341,-0.31353918,-1.101801192,1.326570405,-0.315226093,1.420087675,1.427728078,0.010674245
198,2,0,0,2.710000038,0.620592919,0.319842853,0.059564228,0.620592919,0.319842853,0.059564228,-0.620592919,0.680157147,-0.059564228,-1.278941536,1.458264514,-0.251668111,-1.284182283,1.464240077,-0.252699377,1.50991754,1.516104763,0.008145344
199,1,0,0,2.869999886,0.600593226,0.33257732,0.066829454,0.600593226,0.33257732,0.066829454,0.399406774,-0.33257732,-0.066829454,0.815487857,-0.705904312,-0.267610682,0.818255342,-0.708299908,-0.268518861,1.009789486,1.013216364,0.006752917
200,1,0,0,3.289999962,0.545662652,0.364829739,0.089507609,0.545662652,0.364829739,0.089507609,0.454337348,-0.364829739,-0.089507609,0.91248788,-0.757879288,-0.31353918,0.917397277,-0.761956855,-0.315226093,1.100685557,1.106607502,0.010674245
201,1,0,0,3.359999895,0.536212939,0.369952169,0.093834892,0.536212939,0.369952169,0.093834892,0.463787061,-0.369952169,-0.093834892,0.930016533,-0.76627742,-0.321794422,0.935941851,-0.771159524,-0.323844637,1.116444286,1.123557371,0.012621642
202,1,1,1,2.849999905,0.391577251,0.366130805,0.242291944,0.391577251,0.366130805,0.242291944,0.608422749,-0.366130805,-0.242291944,1.246504917,-0.76000826,-0.565481674,1.299936255,-0.792585957,-0.589721003,1.369359313,1.428056796,0.08051663
203,1,0,0,2.789999962,0.610662948,0.326229017,0.063108036,0.610662948,0.326229017,0.063108036,0.389337052,-0.326229017,-0.063108036,0.798476398,-0.695833193,-0.25953598,0.801399185,-0.698380259,-0.260486,0.993186903,0.996822419,0.007280908
204,2,0,0,3.690000057,0.490810433,0.392677299,0.116512268,0.490810433,0.392677299,0.116512268,-0.490810433,0.607322701,-0.116512268,-0.981786699,1.243631917,-0.363149597,-0.995812015,1.261397823,-0.368337371,1.367309128,1.386841824,0.027970233
205,3,0,0,3.559999943,0.508844164,0.38403525,0.107120586,0.508844164,0.38403525,0.107120586,-0.508844164,-0.38403525,0.892879414,-1.017847571,-0.789600864,2.887087429,-1.028511327,-0.797873332,2.917334782,2.113669846,2.13581428,0.020628793
206,1,0,0,3.519999981,0.514357564,0.381290365,0.104352072,0.514357564,0.381290365,0.104352072,0.485642436,-0.381290365,-0.104352072,0.971685561,-0.785026786,-0.341335827,0.980910814,-0.792479887,-0.344576494,1.153114571,1.164062323,0.018721115
207,1,1,1,3.380000114,0.312908783,0.371131911,0.315959306,0.312908783,0.371131911,0.315959306,0.687091217,-0.371131911,-0.315959306,1.48182979,-0.768217807,-0.679633231,1.534793955,-0.795675762,-0.70392496,1.524364496,1.578848953,0.067827079
208,3,0,1,3.109999895,0.623133691,0.252799662,0.124066647,0.623133691,0.252799662,0.124066647,-0.623133691,-0.252799662,0.875933353,-1.28586969,-0.581660691,2.657100672,-1.309082469,-0.592160946,2.705067188,2.043005816,2.079886569,0.035149769
209,2,1,0,3.200000048,0.306785861,0.510218516,0.182995623,0.306785861,0.510218516,0.182995623,-0.306785861,0.489781484,-0.182995623,-0.665248592,0.9797676,-0.47326911,-0.676832738,0.996828547,-0.481510268,1.160100152,1.180301277,0.033937524
210,1,0,0,2.829999924,0.605645237,0.329408586,0.064946177,0.605645237,0.329408586,0.064946177,0.394354763,-0.329408586,-0.064946177,0.80692727,-0.700871601,-0.263547252,0.80975546,-0.703328079,-0.264470956,1.001459817,1.004969822,0.006973097
211,1,0,0,3.079999924,0.573535298,0.348978967,0.077485735,0.573535298,0.348978967,0.077485735,0.426464702,-0.348978967,-0.077485735,0.862306123,-0.732153456,-0.289817318,0.865418598,-0.734796148,-0.290863407,1.05445322,1.058259245,0.007180058
212,3,0,1,2.970000029,0.642703149,0.244861843,0.112435008,0.642703149,0.244861843,0.112435008,-0.642703149,-0.244861843,0.887564992,-1.341190966,-0.569439185,2.809631116,-1.365644804,-0.579821728,2.860858917,2.090636233,2.128754652,0.035492241
213,1,0,0,2.640000105,0.629163206,0.314232331,0.056604463,0.629163206,0.314232331,0.056604463,0.370836794,-0.314232331,-0.056604463,0.76773219,-0.676919352,-0.244950556,0.771271216,-0.680039757,-0.246079708,0.962667738,0.967105361,0.00915607
